parent_survey_child_614,HomeHOME30,Does your family encourage your child to start and keep doing hobbies?,Does your family encourage your child to start and keep doing hobbies?,¿Su familia anima a su niño(a) a iniciar y tener unos pasatiempos?,"Ermutigt Ihre Familie Ihr Kind, ein Hobby anzufangen und fortzuführen?",Votre famille encourage-t-elle votre enfant à commencer et à poursuivre des passe-temps ?,Moedigt uw gezin uw kind aan om hobbies te beginnen en voort te zetten?,"Ermutigt Ihre Familie Ihr Kind, ein Hobby anzufangen und fortzuführen?",¿Su familia anima a su niño(a) a iniciar y tener unos pasatiempos?,Does your family encourage your child to start and keep doing hobbies?
parent_survey_child_615,HomeHOME30,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_616,HomeHOME30,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_617,HomeHOME31,"Does your child get special lessons or belong to any organization that encourages activities such as sports, music, art, dance, drama, etc.?","Does your child get special lessons or belong to any organization that encourages activities such as sports, music, art, dance, drama, etc.?","¿Su niño(a) recibe lecciones especiales o pertenece a alguna organización que fomente actividades como el deporte, la música, el arte, la danza, el teatro, etc.?","Bekommt Ihr Kind speziellen Unterricht oder gehört es einer Organisation an, die Aktivitäten wie Sport, Musik, Kunst, Tanz, Theater usw. fördert?","Votre enfant reçoit-il des leçons spéciales ou fait-il partie d'une organisation qui encourage des activités telles que le sport, la musique, l'art, la danse, le théâtre, etc.?","Krijgt uw kind speciale lessen of is het lid van een organisatie die activiteiten als sport, muziek, kunst, dans, drama, etc. stimuleert?","Bekommt Ihr Kind speziellen Unterricht oder gehört es einer Organisation an, die Aktivitäten wie Sport, Musik, Kunst, Tanz, Theater usw. fördert?","¿Su niño(a) recibe lecciones especiales o pertenece a alguna organización que fomente actividades como el deporte, la música, el arte, la danza, el teatro, etc.?","Does your child get special lessons or belong to any organization that encourages activities such as sports, music, art, dance, drama, etc.?"
parent_survey_child_618,HomeHOME31,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_619,HomeHOME31,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_620,HomeHOME32,How often has a family member taken or arranged to take your child to any type of musical or theatrical performance within the last year?,How often has a family member taken or arranged to take your child to any type of musical or theatrical performance within the last year?,¿Con qué frecuencia ha llevado o programado algún miembro de la familia a su niño(a) a algún tipo de representación musical o teatral en el último año?,"Wie oft hat ein Familienmitglied Ihr Kind im letzten Jahr zu einer Musik- oder Theateraufführung mitgenommen oder dafür gesorgt, dass es mitgenommen wird?",À quelle fréquence un membre de la famille a-t-il emmené ou organisé pour emmener votre enfant assister à une représentation musicale ou théâtrale au cours de la dernière année ?,Hoe vaak heeft een familielid uw kind meegenomen of ervoor gezorgd dat hij/zij in het afgelopen jaar naar een soort muziek- of theatervoorstelling kon gaan?,"Wie oft hat ein Familienmitglied Ihr Kind im letzten Jahr zu einer Musik- oder Theateraufführung mitgenommen oder dafür gesorgt, dass es mitgenommen wird?",¿Con qué frecuencia ha llevado o programado algún miembro de la familia a su niño(a) a algún tipo de representación musical o teatral en el último año?,How often has a family member taken or arranged to take your child to any type of musical or theatrical performance within the last year?
parent_survey_child_621,HomeHOME32,About once a week or more,About once a week or more,Una vez a la semana o más,Etwa einmal in der Woche oder öfter,Environ une fois par semaine ou plus,Ongeveer één keer per week of vaker,Etwa einmal in der Woche oder öfter,Una vez a la semana o más,About once a week or more
parent_survey_child_622,HomeHOME32,About once a month or more,About once a month or more,Una vez al mes o más,Etwa einmal im Monat oder öfter,Environ une fois par mois ou plus,Ongeveer één keer per maand of vaker,Etwa einmal im Monat oder öfter,Una vez al mes o más,About once a month or more
parent_survey_child_623,HomeHOME32,Several times,Several times,Varias veces,Mehrere Male,Plusieurs fois,Meerdere keren,Mehrere Male,Varias veces,Several times
parent_survey_child_624,HomeHOME32,Once or twice,Once or twice,Una o dos veces,Ein oder zweimal,Une ou deux fois,Een of twee keer,Ein oder zweimal,Una o dos veces,Once or twice
parent_survey_child_625,HomeHOME32,Never,Never,Nunca,Nie,Jamais,Nooit,Nie,Nunca,Never
parent_survey_child_626,HomeHOME33,"When your family watches TV or views content online, do you or another adult in the home discuss it with your child?","When your family watches TV or views content online, do you or another adult in the home discuss it with your child?","Cuando su familia ve la televisión o ve contenidos en Internet, ¿usted u otro adulto de la casa lo comentan con su niño(a)?","Wenn Ihre Familie fernsieht oder Inhalte im Internet ansieht, sprechen Sie oder ein anderer Erwachsener im Haushalt mit Ihrem Kind darüber?","Lorsque votre famille regarde la télévision ou regarde du contenu en ligne, vous ou un autre adulte de la maison en discutez-vous avec votre enfant ?","Als uw gezin tv kijkt of online inhoud bekijkt, bespreekt u of een andere volwassene in huis dit dan met uw kind?","Wenn Ihre Familie fernsieht oder Inhalte im Internet ansieht, sprechen Sie oder ein anderer Erwachsener im Haushalt mit Ihrem Kind darüber?","Cuando su familia ve la televisión o ve contenidos en Internet, ¿usted u otro adulto de la casa lo comentan con su niño(a)?","When your family watches TV or views content online, do you or another adult in the home discuss it with your child?"
parent_survey_child_627,HomeHOME33,Almost always,Almost always,Casi siempre,Fast immer,Presque toujours,Bijna altijd,Fast immer,Casi siempre,Almost always
parent_survey_child_628,HomeHOME33,More than half the time,More than half the time,Más de la mitad de las veces,Mehr als die Hälfte der Zeit,Plus de la moitié du temps,Meer dan de helft van de tijd,Mehr als die Hälfte der Zeit,Más de la mitad de las veces,More than half the time
parent_survey_child_629,HomeHOME33,Half the time,Half the time,La mitad de las veces,Die Hälfte der Zeit,La moitié du temps,De helft van de tijd,Die Hälfte der Zeit,La mitad de las veces,Half the time
parent_survey_child_630,HomeHOME33,Less than half the time,Less than half the time,Menos de la mitad de las veces,Weniger als die Hälfte der Zeit,Moins de la moitié du temps,Minder dan de helft van de tijd,Weniger als die Hälfte der Zeit,Menos de la mitad de las veces,Less than half the time
parent_survey_child_631,HomeHOME33,Almost never,Almost never,Casi nunca,Fast nie,Presque jamais,Bijna nooit,Fast nie,Casi nunca,Almost never
parent_survey_child_632,HomeHOME34,How often is your child expected to clean up after spills?,How often is your child expected to clean up after spills?,¿Con qué frecuencia se espera que su niño(a) limpie lo que derrama?,"Wie oft wird von Ihrem Kind erwartet, dass es verschüttete Flüssigkeiten aufwischt?",À quelle fréquence est-il attendu de votre enfant qu'il nettoie les dégâts ?,Hoe vaak wordt van uw kind verwacht dat hij/zij iets schoonmaakt wat gemorst is?,"Wie oft wird von Ihrem Kind erwartet, dass es verschüttete Flüssigkeiten aufwischt?",¿Con qué frecuencia se espera que su niño(a) limpie lo que derrama?,How often is your child expected to clean up after spills?
parent_survey_child_633,HomeHOME34,Almost always,Almost always,Casi siempre,Fast immer,Presque toujours,Bijna altijd,Fast immer,Casi siempre,Almost always
parent_survey_child_634,HomeHOME34,More than half the time,More than half the time,Más de la mitad de las veces,Mehr als die Hälfte der Zeit,Plus de la moitié du temps,Meer dan de helft van de tijd,Mehr als die Hälfte der Zeit,Más de la mitad de las veces,More than half the time
parent_survey_child_635,HomeHOME34,Half the time,Half the time,La mitad de las veces,Die Hälfte der Zeit,La moitié du temps,De helft van de tijd,Die Hälfte der Zeit,La mitad de las veces,Half the time
parent_survey_child_636,HomeHOME34,Less than half the time,Less than half the time,Menos de la mitad de las veces,Weniger als die Hälfte der Zeit,Moins de la moitié du temps,Minder dan de helft van de tijd,Weniger als die Hälfte der Zeit,Menos de la mitad de las veces,Less than half the time
parent_survey_child_637,HomeHOME34,Almost never,Almost never,Casi nunca,Fast nie,Presque jamais,Bijna nooit,Fast nie,Casi nunca,Almost never
parent_survey_child_638,HomeHOME35,How often is your child expected to bathe him/herself?,How often is your child expected to bathe him/herself?,¿Con qué frecuencia se espera que su niño(a) se bañe solo?,"Wie oft wird von Ihrem Kind erwartet, dass es sich selbst badet?",À quelle fréquence est-il attendu de votre enfant qu'il se lave lui-même ?,Hoe vaak wordt van uw kind verwacht dat hij/zij zichzelf wast?,"Wie oft wird von Ihrem Kind erwartet, dass es sich selbst badet?",¿Con qué frecuencia se espera que su niño(a) se bañe solo?,How often is your child expected to bathe him/herself?
parent_survey_child_639,HomeHOME35,Almost always,Almost always,Casi siempre,Fast immer,Presque toujours,Bijna altijd,Fast immer,Casi siempre,Almost always
parent_survey_child_640,HomeHOME35,More than half the time,More than half the time,Más de la mitad de las veces,Mehr als die Hälfte der Zeit,Plus de la moitié du temps,Meer dan de helft van de tijd,Mehr als die Hälfte der Zeit,Más de la mitad de las veces,More than half the time
parent_survey_child_641,HomeHOME35,Half the time,Half the time,La mitad de las veces,Die Hälfte der Zeit,La moitié du temps,De helft van de tijd,Die Hälfte der Zeit,La mitad de las veces,Half the time
parent_survey_child_642,HomeHOME35,Less than half the time,Less than half the time,Menos de la mitad de las veces,Weniger als die Hälfte der Zeit,Moins de la moitié du temps,Minder dan de helft van de tijd,Weniger als die Hälfte der Zeit,Menos de la mitad de las veces,Less than half the time
parent_survey_child_643,HomeHOME35,Almost never,Almost never,Casi nunca,Fast nie,Presque jamais,Bijna nooit,Fast nie,Casi nunca,Almost never
parent_survey_child_644,HomeHOME36,How often is your child expected to help with keeping shared living areas neat and clean?,How often is your child expected to help with keeping shared living areas neat and clean?,¿Con qué frecuencia se espera que su niño(a) ayude a mantener ordenadas y limpias las áreas comunes?,"Wie oft wird von Ihrem Kind erwartet, dass es bei der Ordnung und Sauberkeit der gemeinsamen Wohnbereiche hilft?",À quelle fréquence est-il attendu de votre enfant qu'il participe au maintien de la propreté des espaces de vie partagés ?,Hoe vaak wordt van uw kind verwacht dat hij/zij helpt bij het netjes en schoon houden van gezamenlijke woonruimtes?,"Wie oft wird von Ihrem Kind erwartet, dass es bei der Ordnung und Sauberkeit der gemeinsamen Wohnbereiche hilft?",¿Con qué frecuencia se espera que su niño(a) ayude a mantener ordenadas y limpias las áreas comunes?,How often is your child expected to help with keeping shared living areas neat and clean?
parent_survey_child_645,HomeHOME36,Almost always,Almost always,Casi siempre,Fast immer,Presque toujours,Bijna altijd,Fast immer,Casi siempre,Almost always
parent_survey_child_646,HomeHOME36,More than half the time,More than half the time,Más de la mitad de las veces,Mehr als die Hälfte der Zeit,Plus de la moitié du temps,Meer dan de helft van de tijd,Mehr als die Hälfte der Zeit,Más de la mitad de las veces,More than half the time
parent_survey_child_647,HomeHOME36,Half the time,Half the time,La mitad de las veces,Die Hälfte der Zeit,La moitié du temps,De helft van de tijd,Die Hälfte der Zeit,La mitad de las veces,Half the time
parent_survey_child_648,HomeHOME36,Less than half the time,Less than half the time,Menos de la mitad de las veces,Weniger als die Hälfte der Zeit,Moins de la moitié du temps,Minder dan de helft van de tijd,Weniger als die Hälfte der Zeit,Menos de la mitad de las veces,Less than half the time
parent_survey_child_649,HomeHOME36,Almost never,Almost never,Casi nunca,Fast nie,Presque jamais,Bijna nooit,Fast nie,Casi nunca,Almost never
parent_survey_child_650,HomeHOME37,"How often is your child expected to do routine chores such as mow the lawn, help with dinner, wash dishes, etc.?","How often is your child expected to do routine chores such as mow the lawn, help with dinner, wash dishes, etc.?","¿Con qué frecuencia se espera que su niño(a) realice tareas rutinarias como cortar el césped, ayudar con la cena, lavar los platos, etc.?","Wie oft wird von Ihrem Kind erwartet, dass es Routinearbeiten wie Rasen mähen, beim Abendessen helfen, Geschirr spülen usw. erledigt?","À quelle fréquence est-il attendu de votre enfant qu'il effectue des tâches routinières telles que tondre la pelouse, aider lors du dîner, faire la vaisselle, etc.?","Hoe vaak wordt van uw kind verwacht dat hij/zij routineklusjes uitvoert zoals het gazon maaien, helpen met het avondeten, de afwas doen, etc.?","Wie oft wird von Ihrem Kind erwartet, dass es Routinearbeiten wie Rasen mähen, beim Abendessen helfen, Geschirr spülen usw. erledigt?","¿Con qué frecuencia se espera que su niño(a) realice tareas rutinarias como cortar el césped, ayudar con la cena, lavar los platos, etc.?","How often is your child expected to do routine chores such as mow the lawn, help with dinner, wash dishes, etc.?"
parent_survey_child_651,HomeHOME37,Almost always,Almost always,Casi siempre,Fast immer,Presque toujours,Bijna altijd,Fast immer,Casi siempre,Almost always
